TRANSACTION_NUMBER,INSTANCE_DATE,GROUP_EN,PROCEDURE_EN,IS_OFFPLAN_EN,IS_FREE_HOLD_EN,USAGE_EN,AREA_EN,PROP_TYPE_EN,PROP_SB_TYPE_EN,TRANS_VALUE,PROCEDURE_AREA,ACTUAL_AREA,ROOMS_EN,PARKING,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,TOTAL_BUYER,TOTAL_SELLER,MASTER_PROJECT_EN,PROJECT_EN
"11-4705-2026","2026-02-02 12:31:31","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","7800000","179.71","179.71","4 B/R","","","","","0","0","","ALBARARI IXORA VILLAS"
"11-4710-2026","2026-02-02 12:55:57","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3350000","168.01","168.01","3 B/R","","","","","0","0","","Mudon Al Ranim 2"
"11-4740-2026","2026-02-02 13:49:23","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3300000","257.18","257.18","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 10"
"11-4766-2026","2026-02-02 17:40:27","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3100000","490.07","490.07","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 7"
"11-4774-2026","2026-02-03 08:14:31","Sales","Sale","Ready","Free Hold","Residential","MIRA","Building","Villa","3950000","334.04","334.04","3 B/R","","","","Dubai Cycling Course","0","0","","REEM - MIRA OASIS COMMUNITY PHASE 3"
"11-4779-2026","2026-02-03 08:49:04","Sales","Sale","Ready","Free Hold","Residential","SERENA","Building","Villa","3400000","282.06","282.06","3 B/R","","","","Hamdan Sports Complex","0","0","","SERENA BELLA CASA"
"11-4781-2026","2026-02-03 09:14:10","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","3650000","257.52","257.52","4 B/R","","","","","0","0","","The Valley - Talia"
"11-4783-2026","2026-02-03 11:00:59","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3255240","255","255","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 9"
"11-4806-2026","2026-02-03 10:21:59","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","2550000","130.06","130.06","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","MULBERRY PARK"
"11-4812-2026","2026-02-03 10:43:54","Sales","Sale","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","5875000","256.06","256.06","3 B/R","","","","Global Village","0","0","",""
"11-4817-2026","2026-02-03 10:38:21","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","2480000","135.2","135.2","3 B/R","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","MIRABELLA"
"11-4832-2026","2026-02-03 11:22:42","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3775000","314.24","314.24","4 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"11-4835-2026","2026-02-03 11:24:32","Sales","Sale","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","4650000","298.45","298.45","2 B/R","","","","Global Village","0","0","",""
"11-4842-2026","2026-02-03 11:21:26","Sales","Sale","Ready","Free Hold","Residential","MBR DISTRICT 7","Building","Villa","3850000","137.1","137.1","3 B/R","","","","","0","0","","MAG EYE Phase 1"
"11-4883-2026","2026-02-03 12:20:42","Sales","Sale","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","3400000","255.52","255.52","4 B/R","","","","","0","0","","The Valley-Nara"
"11-4888-2026","2026-02-03 14:53:12","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3090000","170.3","170.3","4 B/R","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","",""
"11-4892-2026","2026-02-03 12:33:49","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2825000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"11-4897-2026","2026-02-03 13:30:12","Sales","Sale","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","4150000","232.03","232.03","3 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","",""
"11-4913-2026","2026-02-03 13:07:40","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3150000","166.25","166.25","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"11-4944-2026","2026-02-03 15:04:37","Sales","Sale","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2300000","147.51","147.51","3 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 3"
"11-4963-2026","2026-02-03 16:34:21","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","6400000","219.85","219.85","5 B/R","","","","","0","0","","Aura"
"11-4975-2026","2026-02-03 18:29:36","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4150000","251.78","251.78","4 B/R","","","","","0","0","","Mudon Al Ranim 2"
"11-4976-2026","2026-02-03 18:19:36","Sales","Sale","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","5200000","202.66","202.66","3 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","0","0","","Maple III"
"11-4990-2026","2026-02-04 08:21:24","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3350000","230.02","230.02","4 B/R","","","","IMG World Adventures","0","0","","Villanova Amaranta B"
"11-4995-2026","2026-02-04 09:56:06","Sales","Sale","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3800000","187.22","187.22","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"11-4997-2026","2026-02-04 09:09:53","Sales","Sale","Ready","Free Hold","Residential","Me'Aisem First","Building","Villa","10400000","262","262","5 B/R","","","","","0","0","","Jumeirah Luxury"
"11-5019-2026","2026-02-04 09:50:58","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Building","Villa","3400000","157.79","157.79","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","AL BUROOJ RESIDENCE 1"
"11-5021-2026","2026-02-04 13:14:13","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4525000","267.01","267.01","4 B/R","","","","","0","0","","Mudon Al Ranim 2"
"11-5037-2026","2026-02-04 10:19:16","Sales","Sale","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2400000","137.76","137.76","3 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 2"
"11-5042-2026","2026-02-04 10:16:40","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1020000","52.88","52.88","1 B/R","","","","","0","0","","Rukan 3"
"11-5044-2026","2026-02-04 10:38:42","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2760000","173.99","173.99","3 B/R","","","","","0","0","","The Valley - Orania"
"11-5054-2026","2026-02-04 10:58:36","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","2150000","105.74","105.74","3 B/R","","","","","0","0","","Rukan 3"
"11-5072-2026","2026-02-04 11:49:24","Sales","Sale","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","3700000","275.77","275.77","4 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"11-5083-2026","2026-02-04 11:34:34","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2750000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"11-5093-2026","2026-02-04 14:02:57","Sales","Sale","Ready","Free Hold","Residential","THE FIELD","Building","Villa","4025000","192.54","192.54","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"11-5105-2026","2026-02-04 12:18:18","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3050000","163.58","163.58","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"11-5109-2026","2026-02-04 15:46:36","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3100000","128.32","128.32","3 B/R","","","","","0","0","","Arabian Ranches lll - Bliss 2"
"11-5119-2026","2026-02-04 13:43:09","Sales","Sale","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","3500000","271.04","271.04","4 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"11-5132-2026","2026-02-06 08:32:43","Sales","Sale","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","9300000","345.34","345.34","4 B/R","","Noor Bank Metro Station","Mall of the Emirates","IMG World Adventures","0","0","","Golf Grove"
"11-5133-2026","2026-02-04 14:13:17","Sales","Sale","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","6000000","282.61","282.61","4 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","0","0","","Maple III"
"11-5140-2026","2026-02-04 13:51:02","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH GOLF","Building","Villa","4050000","138.5","138.5","3 B/R","","Damac Properties","","Sports City Swimming Academy","0","0","","JASMINE LANE"
"11-5152-2026","2026-02-04 14:15:44","Sales","Sale","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3800000","238.78","238.78","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"11-5156-2026","2026-02-04 15:03:58","Sales","Sale","Ready","Free Hold","Residential","DUBAI INDUSTRIAL CITY","Building","Villa","2023158","408.73","408.73","4 B/R","","UAE Exchange Metro Station","","Al Makhtoum International Airport","0","0","","DUBAI SPANISH TWIN VILLA"
"11-5231-2026","2026-02-05 10:00:26","Sales","Sale","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2900000","256.45","256.45","4 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 3"
"11-5247-2026","2026-02-05 10:04:45","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4625000","245.61","245.61","4 B/R","","","","","0","0","","Mudon Al Ranim 3"
"11-5255-2026","2026-02-05 10:21:55","Sales","Sale","Ready","Free Hold","Residential","MIRA","Building","Villa","2825000","201.6","201.6","3 B/R","","","","Dubai Cycling Course","0","0","","REEM-MIRA COMMUNITY PH 1"
"11-5265-2026","2026-02-05 10:23:55","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3100000","164.5","164.5","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"11-5290-2026","2026-02-05 11:06:06","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","4940000","255","255","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 7"
"11-5291-2026","2026-02-05 11:41:56","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","6900000","349.1","349.1","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 6"
"11-5293-2026","2026-02-05 11:08:14","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3320000","168.48","168.48","3 B/R","","","","","0","0","","Mudon Al Ranim 2"
"11-5312-2026","2026-02-05 12:08:52","Sales","Sale","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","4550000","255.12","255.12","3 B/R","","","","Global Village","0","0","",""
"11-5317-2026","2026-02-05 11:29:13","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","2750000","113.34","113.34","3 B/R","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","LAS CASAS"
"11-5342-2026","2026-02-05 12:07:23","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","2200000","106.5","106.5","2 B/R","","","","","0","0","","Rukan 3"
"11-5350-2026","2026-02-05 12:45:47","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH GOLF","Building","Villa","4200000","139.04","139.04","3 B/R","","Damac Properties","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","JASMINE LANE"
"11-5351-2026","2026-02-05 12:55:41","Sales","Sale","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2750000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"11-5379-2026","2026-02-05 13:22:19","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","4510000","300.83","300.83","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 3"
"11-5402-2026","2026-02-05 14:58:04","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","6700000","391.19","391.19","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 12"
"11-5417-2026","2026-02-05 15:57:53","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1000000","52.88","52.88","1 B/R","","","","","0","0","","Rukan 3"
"11-5434-2026","2026-02-06 12:34:28","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3000000","189.89","189.89","4 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"11-5451-2026","2026-02-06 11:17:09","Sales","Sale","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","3900000","140.43","140.43","3 B/R","","","","","0","0","","Elan"
"11-5459-2026","2026-02-06 09:08:34","Sales","Sale","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","3800000","443.91","443.91","4 B/R","","","","Al Makhtoum International Airport","0","0","","Greenview"
"11-5476-2026","2026-02-06 09:24:10","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1800000","101.37","101.37","2 B/R","","","","","0","0","","Rukan 3"
"11-5477-2026","2026-02-06 09:44:27","Sales","Sale","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2920000","187.92","187.92","3 B/R","","","","","0","0","","REEM TOWNHOUSES"
"11-5483-2026","2026-02-06 10:01:02","Sales","Sale","Ready","Free Hold","Residential","RUKAN","Building","Villa","1100000","59.62","59.62","1 B/R","","","","","0","0","","Rukan 3"
"11-5485-2026","2026-02-06 10:04:49","Sales","Sale","Ready","Free Hold","Residential","ARABIAN RANCHES I","Building","Villa","7000000","371.52","371.52","3 B/R","","","","Motor City","0","0","",""
"11-5492-2026","2026-02-06 09:54:22","Sales","Sale","Ready","Free Hold","Residential","CHERRYWOODS","Building","Villa","3275000","180","180","3 B/R","","","","Dubai Cycling Course","0","0","","Cherrywoods"
"11-5524-2026","2026-02-06 11:08:05","Sales","Sale","Ready","Free Hold","Residential","MIRA","Building","Villa","3550000","307.51","307.51","3 B/R","","","","Dubai Cycling Course","0","0","","REEM - MIRA OASIS COMMUNITY PHASE 2"
"11-5525-2026","2026-02-06 10:47:10","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4200000","253.49","253.49","4 B/R","","","","","0","0","","Mudon Al Ranim 2"
"11-5535-2026","2026-02-06 10:52:11","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3400000","337.57","337.57","4 B/R","","Dubai Internet City","Marina Mall","Sports City Swimming Academy","0","0","","MULBERRY MANSIONS"
"11-5570-2026","2026-02-06 11:43:11","Sales","Sale","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2900000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"11-5581-2026","2026-02-09 10:43:42","Sales","Sale","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","5450000","380.27","380.27","5 B/R","","","","","0","0","","The Pulse Beachfront 2"
"11-5660-2026","2026-02-06 14:49:56","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1015000","52.88","52.88","1 B/R","","","","","0","0","","Rukan 3"
"11-5706-2026","2026-02-09 10:25:15","Sales","Sale","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3500000","187.22","187.22","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"11-5710-2026","2026-02-09 09:28:23","Sales","Sale","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","4850000","194.95","194.95","3 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","0","0","","MAPLE"
"11-5729-2026","2026-02-09 10:18:54","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4585000","245.54","245.54","4 B/R","","","","","0","0","","Mudon Al Ranim 3"
"11-5730-2026","2026-02-09 10:10:26","Sales","Sale","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","4950000","202.72","202.72","3 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","0","0","","Maple III"
"11-5741-2026","2026-02-09 10:46:15","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","2000000","165.32","165.32","2 B/R","","","","","0","0","","Rukan 3"
"11-5785-2026","2026-02-12 15:04:44","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","3200000","161","161","4 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","SANDOVAL LANE"
"11-5786-2026","2026-02-09 14:07:02","Sales","Sale","Ready","Free Hold","Residential","RUKAN","Building","Villa","1180000","87.9","87.9","1 B/R","","","","","0","0","","Rukan 3"
"11-5790-2026","2026-02-09 11:57:52","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","5950000","277.72","277.72","3 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 11"
